run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_LN_3DBall_3795,3DBall,3795,12.0000,ppo,200000,97,18299,0.000784878500378818,3,184,42.7,51.2,1.6090,12000,1.1386,12000,94.2298,142000,100.0000,168000,180000,0.0824,24000,0.2549,24000,1.3976,12000,2.5657600000000005,72000,61.4,2025-11-21_09-33,,
R_LN_3DBall_3796,3DBall,3796,12.0000,ppo,200000,46,8721,0.0004690707105655978,3,235,42.4,51.3,6.2025,12000,1.3072,12000,96.4772,142000,100.0000,132000,180000,0.1178,12000,1.1670,12000,1.3791,12000,2.5657600000000005,36000,31.3,2025-11-21_09-33,,
R_LN_3DBall_3797,3DBall,3797,12.0000,ppo,200000,103,19457,0.0004909758561649087,3,178,41.0,51.2,1.2420,12000,1.1070,12000,36.8075,142000,63.6667,192000,180000,0.0801,24000,0.2258,24000,1.4158,12000,2.5657600000000005,96000,83.3,2025-11-21_09-33,,
R_LN_3DBall_3798,3DBall,3798,12.0000,ppo,200000,82,15386,6.495964962018905e-05,3,194,43.4,56.5,1.1480,12000,1.1522,12000,1.4458,142000,1.4804,156000,180000,0.0877,24000,0.4269,24000,1.4129,12000,2.5657600000000005,Not reached,Not reached,2025-11-21_09-33,,
R_LN_3DBall_3799,3DBall,3799,12.0000,ppo,200000,45,8486,0.00042814800737035123,3,194,42.4,54.3,4.1976,12000,1.2686,12000,98.4816,142000,100.0000,120000,180000,0.1192,12000,0.9180,12000,1.3950,12000,2.5657600000000005,48000,38.9,2025-11-21_09-33,,
R_LN_3DBall_3800,3DBall,3800,12.0000,ppo,200000,162,30472,0.0002453420091619739,3,174,42.8,51.5,1.2570,12000,1.1241,12000,5.2342,142000,6.7007,192000,180000,0.0646,36000,0.2362,36000,1.4159,12000,2.5657600000000005,108000,92.9,2025-11-21_09-33,,
R_LN_3DBall_3801,3DBall,3801,12.0000,ppo,200000,153,28775,8.285042331519494e-05,3,175,42.9,51.2,1.2150,12000,1.1723,12000,2.6640,142000,3.0812,192000,180000,0.0664,36000,0.3062,36000,1.4168,12000,2.5657600000000005,180000,163.5,2025-11-21_09-33,,
R_LN_3DBall_3802,3DBall,3802,12.0000,ppo,200000,118,22266,0.0002672752863210935,3,176,42.4,51.0,1.4021,12000,1.1532,12000,39.3697,142000,62.8947,192000,180000,0.0734,24000,0.2176,24000,1.4136,12000,2.5657600000000005,84000,70.2,2025-11-21_09-33,,
R_LN_3DBall_3803,3DBall,3803,12.0000,ppo,200000,73,13865,0.00042534150818572883,3,184,42.7,50.9,1.9663,12000,1.1759,12000,98.7523,142000,100.0000,144000,180000,0.0945,24000,0.6860,24000,1.4026,12000,2.5657600000000005,60000,49.1,2025-11-21_09-33,,
R_LN_3DBall_3804,3DBall,3804,12.0000,ppo,200000,89,16789,0.00011097432889017648,3,185,42.6,51.0,1.5221,12000,1.1687,12000,69.4372,142000,88.7500,192000,180000,0.0869,24000,0.3156,24000,1.4109,12000,2.5657600000000005,72000,61.8,2025-11-21_09-33,,
R_LN_3DBall_3805,3DBall,3805,12.0000,ppo,200000,33,6222,0.0003555241168694702,3,219,44.0,51.4,17.1221,12000,1.5364,12000,97.1009,142000,100.0000,108000,180000,0.1382,12000,1.2571,12000,1.3598,12000,2.5657600000000005,36000,29.2,2025-11-21_09-33,,
R_LN_3DBall_3806,3DBall,3806,12.0000,ppo,200000,115,21677,0.0001255646506045502,3,187,43.2,51.5,1.3427,12000,1.1099,12000,35.6194,142000,69.0882,192000,180000,0.0746,24000,0.2158,24000,1.4152,12000,2.5657600000000005,84000,74.7,2025-11-21_09-33,,
R_LN_3DBall_3807,3DBall,3807,12.0000,ppo,200000,143,26985,0.0006091909802672488,3,195,42.4,51.8,1.2840,12000,1.1318,12000,34.2416,142000,56.6667,180000,180000,0.0668,36000,0.2611,36000,1.4090,12000,2.5657600000000005,96000,91.2,2025-11-21_09-33,,
R_LN_3DBall_3808,3DBall,3808,12.0000,ppo,200000,46,8708,0.0008848886035118902,3,201,42.9,51.4,8.4456,12000,1.3595,12000,92.0143,142000,100.0000,108000,180000,0.1177,12000,1.1304,12000,1.3667,12000,2.5657600000000005,36000,26.7,2025-11-21_09-33,,
R_LN_3DBall_3809,3DBall,3809,12.0000,ppo,200000,59,11214,0.0006618070480765563,3,187,42.9,51.2,2.8758,12000,1.2201,12000,99.0016,142000,100.0000,120000,180000,0.1029,12000,0.7199,12000,1.3951,12000,2.5657600000000005,48000,37.4,2025-11-21_09-33,,
R_LN_3DBall_3810,3DBall,3810,12.0000,ppo,200000,32,6085,0.00024373156334597129,3,215,38.3,51.7,4.6101,12000,1.3155,12000,100.0000,142000,100.0000,120000,180000,0.1394,12000,0.9082,12000,1.3873,12000,2.5657600000000005,48000,43.1,2025-11-21_09-33,,
R_LN_3DBall_3811,3DBall,3811,12.0000,ppo,200000,176,33163,0.00010189958439447645,3,184,42.5,51.8,1.1727,12000,1.1163,12000,1.8324,142000,1.9877,180000,180000,0.0602,36000,0.4054,36000,1.4164,12000,2.5657600000000005,Not reached,Not reached,2025-11-21_09-33,,
R_LN_3DBall_3812,3DBall,3812,12.0000,ppo,200000,90,16909,0.0003809067331741743,3,202,42.1,51.9,2.1567,12000,1.3201,12000,89.5023,142000,93.1231,144000,180000,0.0835,24000,0.6799,24000,1.3951,12000,2.5657600000000005,48000,40.5,2025-11-21_09-33,,
R_LN_3DBall_3813,3DBall,3813,12.0000,ppo,200000,59,11176,0.0006840405910475855,3,186,42.4,51.6,2.3692,12000,1.1925,12000,100.0000,142000,100.0000,144000,180000,0.1034,12000,0.4708,12000,1.3807,12000,2.5657600000000005,48000,37.3,2025-11-21_09-33,,
R_LN_3DBall_3814,3DBall,3814,12.0000,ppo,200000,124,23399,0.00025275966812069557,3,178,42.7,51.3,1.2132,12000,1.1031,12000,6.5267,142000,9.2707,180000,180000,0.0735,24000,0.2717,24000,1.4141,12000,2.5657600000000005,132000,118.8,2025-11-21_09-33,,
R_LN_3DBall_3815,3DBall,3815,12.0000,ppo,200000,118,22232,0.0006787374542807667,3,175,42.7,51.4,1.3900,12000,1.1798,12000,41.3614,142000,74.9733,192000,180000,0.0723,24000,0.2393,24000,1.4163,12000,2.5657600000000005,84000,70.1,2025-11-21_09-33,,
R_LN_3DBall_3816,3DBall,3816,12.0000,ppo,200000,164,30933,0.00029271603234919715,3,173,42.6,51.5,1.2142,12000,1.1092,12000,7.7069,142000,11.1772,192000,180000,0.0606,36000,0.1787,36000,1.4173,12000,2.5657600000000005,108000,92.5,2025-11-21_09-33,,
R_LN_3DBall_3817,3DBall,3817,12.0000,ppo,200000,58,10945,0.0008534118712857103,3,184,42.7,51.3,3.7618,12000,1.2236,12000,96.8954,142000,100.0000,108000,180000,0.1038,12000,0.7496,12000,1.3793,12000,2.5657600000000005,48000,36.9,2025-11-21_09-33,,
R_LN_3DBall_3818,3DBall,3818,12.0000,ppo,200000,183,34470,0.000826808832073911,3,174,42.8,51.5,1.1515,12000,1.1173,12000,3.6167,142000,4.6033,192000,180000,0.0605,36000,0.1833,36000,1.4176,12000,2.5657600000000005,144000,127.9,2025-11-21_09-33,,
R_LN_3DBall_3819,3DBall,3819,12.0000,ppo,200000,79,14828,0.00028474140260220914,3,181,40.3,51.4,1.4502,12000,1.1873,12000,69.4025,142000,98.6500,180000,180000,0.0874,24000,0.3831,24000,1.4164,12000,2.5657600000000005,84000,72.2,2025-11-21_09-33,,
R_LN_3DBall_3820,3DBall,3820,12.0000,ppo,200000,73,13729,0.00044557508123182896,3,189,43.0,52.0,2.4193,12000,1.3239,12000,90.7777,142000,100.0000,192000,180000,0.0921,24000,0.8461,24000,1.3937,12000,2.5657600000000005,48000,37.7,2025-11-21_09-33,,
R_LN_3DBall_3821,3DBall,3821,12.0000,ppo,200000,34,6457,0.0003147104486342244,3,212,42.8,51.8,17.1802,12000,1.5637,12000,95.7170,142000,100.0000,108000,180000,0.1360,12000,1.0440,12000,1.3810,12000,2.5657600000000005,36000,28.3,2025-11-21_09-33,,
R_LN_3DBall_3822,3DBall,3822,12.0000,ppo,200000,77,14590,0.0005874212956893081,3,179,42.6,51.4,1.8586,12000,1.2009,12000,92.7078,142000,100.0000,168000,180000,0.0913,24000,0.3559,24000,1.3979,12000,2.5657600000000005,60000,47.8,2025-11-21_09-33,,
R_LN_3DBall_3823,3DBall,3823,12.0000,ppo,200000,64,12150,0.0002895420249935175,3,183,42.8,51.1,1.8777,12000,1.1922,12000,98.1573,142000,100.0000,156000,180000,0.1007,24000,0.4400,24000,1.4015,12000,2.5657600000000005,60000,48.7,2025-11-21_09-33,,
R_LN_3DBall_3824,3DBall,3824,12.0000,ppo,200000,136,25555,0.00040738879624085787,3,175,43.8,51.4,1.2041,12000,1.0622,12000,7.8814,142000,12.4809,192000,180000,0.0689,36000,0.2268,36000,1.4157,12000,2.5657600000000005,120000,104.7,2025-11-21_09-33,,
R_LN_3DBall_3825,3DBall,3825,12.0000,ppo,200000,188,35401,0.00040556830941648297,3,176,43.2,52.2,1.1456,12000,1.1124,12000,2.0446,142000,2.3974,192000,180000,0.0565,36000,0.2708,36000,1.4203,12000,2.5657600000000005,Not reached,Not reached,2025-11-21_09-33,,
R_LN_3DBall_3826,3DBall,3826,12.0000,ppo,200000,60,11297,0.0005558161374780888,3,187,43.0,51.8,2.8939,12000,1.2211,12000,98.4954,142000,100.0000,120000,180000,0.1042,12000,0.6964,12000,1.4019,12000,2.5657600000000005,48000,37.5,2025-11-21_09-33,,
R_LN_3DBall_3827,3DBall,3827,12.0000,ppo,200000,129,24351,0.0007234159263305001,3,180,42.6,51.9,1.4411,12000,1.1477,12000,46.9168,142000,66.0263,192000,180000,0.0696,36000,0.2870,36000,1.4041,12000,2.5657600000000005,84000,71.8,2025-11-21_09-33,,
R_LN_3DBall_3828,3DBall,3828,12.0000,ppo,200000,139,26094,0.0008322712764577103,3,170,42.3,51.9,1.3277,12000,1.1492,12000,17.2563,142000,28.3122,192000,180000,0.0701,36000,0.2356,36000,1.4143,12000,2.5657600000000005,96000,79.5,2025-11-21_09-33,,
R_LN_3DBall_3829,3DBall,3829,12.0000,ppo,200000,188,35422,0.000643532796265928,3,173,43.0,51.8,1.1921,12000,1.1258,12000,5.4607,142000,7.9855,192000,180000,0.0581,36000,0.1760,36000,1.4175,12000,2.5657600000000005,120000,104.0,2025-11-21_09-33,,
R_LN_3DBall_3830,3DBall,3830,12.0000,ppo,200000,174,32666,0.000513628912669996,3,177,43.0,52.2,1.2159,12000,1.1332,12000,3.2783,142000,4.2147,192000,180000,0.0584,36000,0.3514,36000,1.4192,12000,2.5657600000000005,144000,130.1,2025-11-21_09-33,,
R_LN_3DBall_3831,3DBall,3831,12.0000,ppo,200000,37,7027,0.0006515921494735262,3,247,42.1,52.2,22.0616,12000,1.6837,12000,89.9919,142000,99.5083,156000,180000,0.1311,12000,1.1165,12000,1.3362,12000,2.5657600000000005,36000,32.9,2025-11-21_09-33,,
R_LN_3DBall_3832,3DBall,3832,12.0000,ppo,200000,180,33875,0.0008051886829194206,3,172,43.0,52.1,1.2136,12000,1.1549,12000,3.9280,142000,5.0660,192000,180000,0.0587,36000,0.2289,36000,1.4160,12000,2.5657600000000005,144000,126.3,2025-11-21_09-33,,
R_LN_3DBall_3833,3DBall,3833,12.0000,ppo,200000,113,21327,0.0004492158323204807,3,201,41.7,51.5,1.4416,12000,1.0835,12000,61.7359,142000,72.6938,192000,180000,0.0751,24000,0.2358,24000,1.4038,12000,2.5657600000000005,72000,66.8,2025-11-21_09-33,,
R_LN_3DBall_3834,3DBall,3834,12.0000,ppo,200000,144,27114,0.000647190782128569,3,174,42.6,51.4,1.1818,12000,1.0786,12000,8.2954,142000,12.4223,192000,180000,0.0671,36000,0.2130,36000,1.4190,12000,2.5657600000000005,96000,81.0,2025-11-21_09-33,,
R_LN_3DBall_3835,3DBall,3835,12.0000,ppo,200000,70,13137,0.00023913833138845464,3,181,42.7,51.3,1.5108,12000,1.1838,12000,94.2211,142000,100.0000,180000,180000,0.0950,24000,0.3347,24000,1.4026,12000,2.5657600000000005,72000,60.5,2025-11-21_09-33,,
R_LN_3DBall_3836,3DBall,3836,12.0000,ppo,200000,41,7692,0.00024191942899680807,3,203,38.0,52.4,2.1011,12000,1.1927,12000,98.4785,142000,100.0000,132000,180000,0.1257,12000,0.5653,12000,1.3865,12000,2.5657600000000005,60000,54.0,2025-11-21_09-33,,
R_LN_3DBall_3837,3DBall,3837,12.0000,ppo,200000,90,16906,0.00015350675873326605,3,179,42.8,58.3,1.3354,12000,1.1397,12000,53.1320,142000,88.3500,192000,180000,0.0858,24000,0.3073,24000,1.4145,12000,2.5657600000000005,84000,71.8,2025-11-21_09-33,,
R_LN_3DBall_3838,3DBall,3838,12.0000,ppo,200000,121,22870,0.00012081592970490554,3,179,42.7,52.7,1.2630,12000,1.1697,12000,3.9311,142000,4.9160,192000,180000,0.0723,24000,0.3416,24000,1.4165,12000,2.5657600000000005,132000,119.4,2025-11-21_09-33,,
R_LN_3DBall_3839,3DBall,3839,12.0000,ppo,200000,126,23670,0.0006099780408310398,3,175,42.8,51.8,1.3098,12000,1.1271,12000,18.0464,142000,31.3919,192000,180000,0.0723,24000,0.2218,24000,1.4156,12000,2.5657600000000005,84000,70.1,2025-11-21_09-33,,
R_LN_3DBall_3840,3DBall,3840,12.0000,ppo,200000,168,31503,0.0007049966237022849,3,177,42.3,51.8,1.2439,12000,1.1483,12000,10.5512,142000,14.0488,192000,180000,0.0615,36000,0.1682,36000,1.4162,12000,2.5657600000000005,108000,94.6,2025-11-21_09-33,,
R_LN_3DBall_3841,3DBall,3841,12.0000,ppo,200000,114,21474,0.0008903026000390201,3,175,42.6,51.8,1.4566,12000,1.1413,12000,75.5737,142000,98.5917,192000,180000,0.0758,24000,0.2543,24000,1.4046,12000,2.5657600000000005,72000,58.4,2025-11-21_09-33,,
R_LN_3DBall_3842,3DBall,3842,12.0000,ppo,200000,78,14811,0.0005405133027901675,3,179,43.0,51.8,1.7807,12000,1.1667,12000,94.8346,142000,100.0000,156000,180000,0.0899,24000,0.3566,24000,1.4046,12000,2.5657600000000005,60000,47.8,2025-11-21_09-33,,
R_LN_3DBall_3843,3DBall,3843,12.0000,ppo,200000,91,17199,0.000636498648398534,3,177,43.4,52.9,1.4766,12000,1.1383,12000,85.5368,142000,100.0000,180000,180000,0.0850,24000,0.3120,24000,1.4049,12000,2.5657600000000005,72000,59.1,2025-11-21_09-33,,
R_LN_3DBall_3844,3DBall,3844,12.0000,ppo,200000,160,30104,0.0008214461414098386,3,170,42.7,52.9,1.2268,12000,1.1561,12000,10.1996,142000,19.8431,192000,180000,0.0627,36000,0.2048,36000,1.4143,12000,2.5657600000000005,108000,90.8,2025-11-21_09-33,,
R_LN_3DBall_3845,3DBall,3845,12.0000,ppo,200000,84,15905,0.0008623329475964906,3,179,42.7,52.7,2.0668,12000,1.1764,12000,93.4056,142000,100.0000,132000,180000,0.0874,24000,0.5429,24000,1.3957,12000,2.5657600000000005,60000,47.8,2025-11-21_09-33,,
R_LN_3DBall_3846,3DBall,3846,12.0000,ppo,200000,106,19934,0.0007736425224034319,3,170,42.9,52.0,1.4958,12000,1.1379,12000,80.2712,142000,98.8667,192000,180000,0.0768,24000,0.2412,24000,1.4015,12000,2.5657600000000005,72000,56.8,2025-11-21_09-33,,
R_LN_3DBall_3847,3DBall,3847,12.0000,ppo,200000,116,21819,0.0006361078002991448,3,173,42.5,52.1,1.3812,12000,1.1258,12000,52.8967,142000,94.1667,192000,180000,0.0751,24000,0.2490,24000,1.4055,12000,2.5657600000000005,84000,69.4,2025-11-21_09-33,,
R_LN_3DBall_3848,3DBall,3848,12.0000,ppo,200000,152,28603,0.0008754421851183373,3,170,42.8,52.3,1.1488,12000,1.0722,12000,8.8259,142000,16.4088,192000,180000,0.0667,36000,0.1791,36000,1.4125,12000,2.5657600000000005,108000,90.9,2025-11-21_09-33,,
R_LN_3DBall_3849,3DBall,3849,12.0000,ppo,200000,91,17101,0.000606034649890583,3,184,42.8,52.5,1.9063,12000,1.1523,12000,88.7732,142000,100.0000,168000,180000,0.0837,24000,0.5943,24000,1.4069,12000,2.5657600000000005,60000,49.1,2025-11-21_09-33,,
R_LN_3DBall_3850,3DBall,3850,12.0000,ppo,200000,117,22078,0.0008269247219872639,3,195,42.4,52.6,1.4504,12000,1.1387,12000,74.4405,142000,96.5167,192000,180000,0.0722,24000,0.2699,24000,1.4054,12000,2.5657600000000005,72000,65.1,2025-11-21_09-33,,
R_LN_3DBall_3851,3DBall,3851,12.0000,ppo,200000,117,22046,0.0004188211958062436,3,185,42.2,52.5,1.5479,12000,1.1353,12000,62.8394,142000,88.9929,192000,180000,0.0754,24000,0.2883,24000,1.4126,12000,2.5657600000000005,72000,61.8,2025-11-21_09-33,,
R_LN_3DBall_3852,3DBall,3852,12.0000,ppo,200000,138,25910,0.0002237646221284977,3,194,42.6,52.6,1.3777,12000,1.0919,12000,27.7828,142000,45.2731,180000,180000,0.0677,36000,0.2693,36000,1.4109,12000,2.5657600000000005,84000,77.5,2025-11-21_09-33,,
R_LN_3DBall_3853,3DBall,3853,12.0000,ppo,200000,142,26724,0.0007045102181995993,3,173,42.5,52.4,1.3235,12000,1.1218,12000,28.8824,142000,54.4318,180000,180000,0.0676,36000,0.2566,36000,1.4152,12000,2.5657600000000005,96000,80.5,2025-11-21_09-33,,
R_LN_3DBall_3854,3DBall,3854,12.0000,ppo,200000,44,8309,0.0005495006956521833,3,196,43.5,52.6,7.4694,12000,1.3591,12000,97.6590,142000,100.0000,144000,180000,0.1206,12000,1.0032,12000,1.3838,12000,2.5657600000000005,36000,26.1,2025-11-21_09-33,,
R_LN_3DBall_3855,3DBall,3855,12.0000,ppo,200000,166,31295,0.0007552995926280628,3,177,42.3,52.6,1.3668,12000,1.1516,12000,16.0424,142000,22.8020,192000,180000,0.0630,36000,0.1926,36000,1.4095,12000,2.5657600000000005,84000,70.9,2025-11-21_09-33,,
R_LN_3DBall_3856,3DBall,3856,12.0000,ppo,200000,108,20427,0.00040003088808595363,3,173,42.8,52.5,1.4737,12000,1.1772,12000,65.5590,142000,80.4000,180000,180000,0.0778,24000,0.2617,24000,1.4138,12000,2.5657600000000005,72000,57.8,2025-11-21_09-33,,
R_LN_3DBall_3857,3DBall,3857,12.0000,ppo,200000,123,23196,0.000590403680580286,3,173,42.4,51.8,1.3869,12000,1.1263,12000,42.0714,142000,69.3278,180000,180000,0.0728,24000,0.2089,24000,1.4119,12000,2.5657600000000005,84000,69.4,2025-11-21_09-33,,
R_LN_3DBall_3858,3DBall,3858,12.0000,ppo,200000,169,31794,0.0007287379268269585,3,177,42.0,51.9,1.1533,12000,1.1120,12000,3.4230,142000,3.9708,192000,180000,0.0627,36000,0.2452,36000,1.4188,12000,2.5657600000000005,144000,129.5,2025-11-21_09-33,,
R_LN_3DBall_3859,3DBall,3859,12.0000,ppo,200000,160,30054,0.0005981610063001572,3,190,42.7,52.1,1.3848,12000,1.1686,12000,36.4735,142000,60.0474,192000,180000,0.0638,36000,0.1950,36000,1.4078,12000,2.5657600000000005,72000,63.2,2025-11-21_09-33,,
R_LN_3DBall_3860,3DBall,3860,12.0000,ppo,200000,39,7465,0.0007344205660877477,3,243,41.8,52.0,17.5644,12000,1.4893,12000,93.1859,142000,100.0000,156000,180000,0.1293,12000,1.1712,12000,1.3438,12000,2.5657600000000005,36000,32.4,2025-11-21_09-33,,
R_LN_3DBall_3861,3DBall,3861,12.0000,ppo,200000,130,24560,0.0002840877694015996,3,182,43.0,52.1,1.1692,12000,1.1262,12000,3.0044,142000,3.7100,192000,180000,0.0691,36000,0.3657,36000,1.4129,12000,2.5657600000000005,156000,145.2,2025-11-21_09-33,,
R_LN_3DBall_3862,3DBall,3862,12.0000,ppo,200000,112,21069,0.000894880666014168,3,182,42.9,52.2,1.5052,12000,1.1512,12000,77.5039,142000,90.4692,180000,180000,0.0740,24000,0.2344,24000,1.4036,12000,2.5657600000000005,72000,60.8,2025-11-21_09-33,,
R_LN_3DBall_3863,3DBall,3863,12.0000,ppo,200000,148,27773,0.0006893586355047771,3,195,42.0,52.3,1.5694,12000,1.2452,12000,58.3666,142000,85.8214,192000,180000,0.0670,36000,0.4270,36000,1.4038,12000,2.5657600000000005,72000,64.8,2025-11-21_09-33,,
R_LN_3DBall_3864,3DBall,3864,12.0000,ppo,200000,75,14113,0.00025546450472716914,3,187,42.9,53.0,2.0386,12000,1.2031,12000,97.6385,142000,100.0000,168000,180000,0.0921,24000,0.7402,24000,1.4059,12000,2.5657600000000005,60000,50.0,2025-11-21_09-33,,
R_LN_3DBall_3865,3DBall,3865,12.0000,ppo,200000,126,23695,0.00043371546120503184,3,174,42.8,52.8,1.4914,12000,1.1814,12000,45.2683,142000,66.7158,192000,180000,0.0729,24000,0.2951,24000,1.4115,12000,2.5657600000000005,84000,69.7,2025-11-21_09-33,,
R_LN_3DBall_3866,3DBall,3866,12.0000,ppo,200000,135,25439,0.00017316444594038478,3,175,42.7,52.4,1.2762,12000,1.1311,12000,12.7892,142000,24.8870,192000,180000,0.0679,36000,0.2282,36000,1.4190,12000,2.5657600000000005,96000,81.9,2025-11-21_09-33,,
R_LN_3DBall_3867,3DBall,3867,12.0000,ppo,200000,131,24694,0.00031736795585616856,3,185,42.2,52.1,1.3941,12000,1.1322,12000,27.3682,142000,53.0364,192000,180000,0.0701,36000,0.2490,36000,1.4135,12000,2.5657600000000005,84000,73.9,2025-11-21_09-33,,
R_LN_3DBall_3868,3DBall,3868,12.0000,ppo,200000,77,14518,0.0004901889716622909,3,183,43.0,52.1,2.0908,12000,1.2258,12000,97.4285,142000,100.0000,132000,180000,0.0915,24000,0.4444,24000,1.3891,12000,2.5657600000000005,60000,48.9,2025-11-21_09-33,,
R_LN_3DBall_3869,3DBall,3869,12.0000,ppo,200000,37,7047,0.0002416216517278764,3,207,42.9,52.3,6.0379,12000,1.3131,12000,100.0000,142000,100.0000,84000,180000,0.1317,12000,1.0905,12000,1.3805,12000,2.5657600000000005,48000,41.3,2025-11-21_09-33,,
R_LN_3DBall_3870,3DBall,3870,12.0000,ppo,200000,172,32322,0.0008253249207325553,3,171,42.1,52.4,1.2885,12000,1.1330,12000,12.3857,142000,19.0644,192000,180000,0.0640,36000,0.1917,36000,1.4102,12000,2.5657600000000005,108000,91.4,2025-11-21_09-33,,
R_LN_3DBall_3871,3DBall,3871,12.0000,ppo,200000,183,34432,0.0007693374761658537,3,168,42.7,52.4,1.2379,12000,1.1601,12000,7.1198,142000,10.0019,192000,180000,0.0593,36000,0.1954,36000,1.4158,12000,2.5657600000000005,120000,101.0,2025-11-21_09-33,,
R_LN_3DBall_3872,3DBall,3872,12.0000,ppo,200000,82,15375,0.00011299695916911501,3,207,42.4,52.4,1.8114,12000,1.1817,12000,97.0476,142000,100.0000,144000,180000,0.0904,24000,0.4032,24000,1.4146,12000,2.5657600000000005,60000,55.3,2025-11-21_09-33,,
R_LN_3DBall_3873,3DBall,3873,12.0000,ppo,200000,178,33406,0.0007475328664584683,3,173,42.8,52.5,1.2657,12000,1.1243,12000,10.0700,142000,15.1685,180000,180000,0.0602,36000,0.1519,36000,1.4132,12000,2.5657600000000005,108000,92.5,2025-11-21_09-33,,
R_LN_3DBall_3874,3DBall,3874,12.0000,ppo,200000,148,27779,0.00031906940853265904,3,176,42.2,52.4,1.3354,12000,1.1913,12000,12.1286,142000,20.2327,192000,180000,0.0670,36000,0.2528,36000,1.4132,12000,2.5657600000000005,96000,82.3,2025-11-21_09-33,,
R_LN_3DBall_3875,3DBall,3875,12.0000,ppo,200000,180,33838,0.00010093157065468015,3,179,43.0,52.4,1.1607,12000,1.1317,12000,2.3012,142000,2.6427,192000,180000,0.0592,36000,0.2884,36000,1.4192,12000,2.5657600000000005,192000,178.5,2025-11-21_09-33,,
R_LN_3DBall_3876,3DBall,3876,12.0000,ppo,200000,182,34127,0.0007201113702381778,3,190,42.8,58.1,1.2240,12000,1.1147,12000,9.8103,142000,17.6438,192000,180000,0.0615,36000,0.1593,36000,1.4114,12000,2.5657600000000005,108000,101.6,2025-11-21_09-33,,
R_LN_3DBall_3877,3DBall,3877,12.0000,ppo,200000,106,19891,0.0005493567772933156,3,194,42.4,55.0,1.6668,12000,1.1812,12000,80.7963,142000,90.1308,156000,180000,0.0805,24000,0.3108,24000,1.3997,12000,2.5657600000000005,72000,64.5,2025-11-21_09-33,,
R_LN_3DBall_3878,3DBall,3878,12.0000,ppo,200000,70,13295,0.0003608954788862579,3,184,39.1,52.5,1.5820,12000,1.1538,12000,91.1549,142000,98.1667,168000,180000,0.0948,24000,0.4071,24000,1.4052,12000,2.5657600000000005,72000,61.5,2025-11-21_09-33,,
R_LN_3DBall_3879,3DBall,3879,12.0000,ppo,200000,189,35504,0.0006638142779651591,3,173,43.1,52.9,1.2013,12000,1.1300,12000,4.3833,142000,6.2764,192000,180000,0.0589,36000,0.2029,36000,1.4169,12000,2.5657600000000005,120000,103.9,2025-11-21_09-33,,
R_LN_3DBall_3880,3DBall,3880,12.0000,ppo,200000,47,8914,0.0001504576968052695,3,196,42.7,52.5,2.9704,12000,1.2376,12000,100.0000,142000,100.0000,120000,180000,0.1193,12000,0.6938,12000,1.4075,12000,2.5657600000000005,48000,39.3,2025-11-21_09-33,,
R_LN_3DBall_3881,3DBall,3881,12.0000,ppo,200000,106,20005,0.0008835725378530414,3,179,42.8,52.2,1.5547,12000,1.1470,12000,92.1808,142000,100.0000,156000,180000,0.0777,24000,0.2846,24000,1.4058,12000,2.5657600000000005,72000,59.8,2025-11-21_09-33,,
R_LN_3DBall_3882,3DBall,3882,12.0000,ppo,200000,165,30945,0.0008372703798032951,3,193,42.4,52.3,1.2307,12000,1.0789,12000,16.9515,142000,23.1225,180000,180000,0.0629,36000,0.1632,36000,1.4100,12000,2.5657600000000005,96000,90.2,2025-11-21_09-33,,
R_LN_3DBall_3883,3DBall,3883,12.0000,ppo,200000,115,21690,0.00029031981490408576,3,178,42.6,52.0,1.3058,12000,1.1428,12000,16.4272,142000,28.6073,192000,180000,0.0743,24000,0.2434,24000,1.4198,12000,2.5657600000000005,96000,83.2,2025-11-21_09-33,,
R_LN_3DBall_3884,3DBall,3884,12.0000,ppo,200000,130,24453,0.0006440463479344008,3,206,52.8,58.2,1.3480,12000,1.1002,12000,39.6176,142000,64.9556,192000,180000,0.0707,36000,0.2202,36000,1.4041,12000,2.5657600000000005,84000,82.3,2025-11-21_09-33,,
R_LN_3DBall_3885,3DBall,3885,12.0000,ppo,200000,49,9347,0.0007120958469810535,3,204,48.5,61.0,4.7488,12000,1.3002,12000,97.5345,142000,100.0000,108000,180000,0.1132,12000,0.9565,12000,1.3857,12000,2.5657600000000005,48000,40.9,2025-11-21_09-33,,
R_LN_3DBall_3886,3DBall,3886,12.0000,ppo,200000,156,29262,0.0007290028227230184,3,184,49.8,60.2,1.2853,12000,1.1507,12000,17.2252,142000,37.4839,192000,180000,0.0656,36000,0.2012,36000,1.4103,12000,2.5657600000000005,96000,85.7,2025-11-21_09-33,,
R_LN_3DBall_3887,3DBall,3887,12.0000,ppo,200000,134,25238,0.00013786868793021518,3,184,49.3,60.5,1.3225,12000,1.1855,12000,7.3780,142000,11.1819,192000,180000,0.0698,36000,0.3055,36000,1.4158,12000,2.5657600000000005,108000,98.4,2025-11-21_09-33,,
